obra,obraId,codigoEvweb,descripcion,param1,param2
ANDINA ART S.A.,433,5485,Dedos en martillo (cada uno),69926,89
ANDINA ART S.A.,433,5681,Extirpacion de aponeurosis plantar hasta 3 dedos,70101,91
ANDINA ART S.A.,433,6173,Panadizo / flemon de dedos,70522,89
ANDINA ART S.A.,433,6345,Reimplante de 1 a 2 dedos,70685,92
ANDINA ART S.A.,433,6346,Reimplante de dedo (hasta 2),70686,92
ANDINA ART S.A.,433,6347,Reimplante de mas de 2 dedos,70687,93
ANDINA ART S.A.,433,6619,Tumor de dedo,70923,90
ANDINA ART S.A.,433,5486,Denervacion articular,69927,92
ANDINA ART S.A.,433,5487,Derivacion aorto-bifemoral,69928,96
ANDINA ART S.A.,433,5488,Derivacion aorto-iliaca con o sin simpatectomia,69929,98
ANDINA ART S.A.,433,5489,Derivacion aorto-renal,69930,95
ANDINA ART S.A.,433,5490,Derivacion intestinal interna,69931,93
ANDINA ART S.A.,433,5491,Derivacion paliativa de esofago,69932,94
ANDINA ART S.A.,433,5492,Derivacion pericardio-peritoneal,69933,98
ANDINA ART S.A.,433,5493,Derivacion ventriculo-peritoneal o similar,69934,93
ANDINA ART S.A.,433,5742,Extraccion de tubo de derivacion,70144,91
ANDINA ART S.A.,433,8600,Drenaje de coleccion por endoscopia (Necrosectomia/derivacion biliar),71187,94
ANDINA ART S.A.,433,5494,Dermoabrasion,69935,91
ANDINA ART S.A.,433,5495,Dermolipectomia,69936,93
ANDINA ART S.A.,433,5496,Dermolipectomia con ombligo,69937,94
ANDINA ART S.A.,433,5498,Desarticulacion coxo-femoral,69939,95
ANDINA ART S.A.,433,5499,Desarticulacion del brazo,69940,95
ANDINA ART S.A.,433,5500,Desarticulacion escapulo-humeral,69941,95
ANDINA ART S.A.,433,5501,Desarticulacion interescapulo-toracica,69942,94
ANDINA ART S.A.,433,5504,Descompresion orbitaria unilateral,69943,93
ANDINA ART S.A.,433,7507,Descompresion discal con Decompressor o similar,71009,98
ANDINA ART S.A.,433,5505,Desgarro de cristalino,69944,91
ANDINA ART S.A.,433,5506,Desgarro de cuello uterino,69945,90
ANDINA ART S.A.,433,5507,Desgarro de vagina / colporrafia o colpocleisis / fuera del trabajo de parto,69946,91
ANDINA ART S.A.,433,5508,Desgarro de vagina y/o esfinter,69947,90
ANDINA ART S.A.,433,5509,Desgarro muscular de cara anterior del muslo,69948,90
ANDINA ART S.A.,433,6477,Sintesis muscular (desgarro muscular simple),70808,90
ANDINA ART S.A.,433,5512,Devolvulacion / desinvaginacion intestinal con reseccion intestinal,69950,94
ANDINA ART S.A.,433,5513,Devolvulacion / desinvaginacion intestinal sin reseccion intestinal,69951,92
ANDINA ART S.A.,433,5514,Devolvulacion endoscopica,69952,91
ANDINA ART S.A.,433,5515,Diagnostico estereotaxico para estudios de epilepsia,69953,93
ANDINA ART S.A.,433,6234,Procedimiento diagnostico para implante de bomba de infusion,70579,94
ANDINA ART S.A.,433,6260,Puncion de camara anterior para diagnosticos,70602,90
ANDINA ART S.A.,433,5516,Diastasis del pubis,69954,92
ANDINA ART S.A.,433,5518,Dilatacion anal,69956,90
ANDINA ART S.A.,433,5519,Dilatacion colonica por endoscopia,69957,92
ANDINA ART S.A.,433,5520,Dilatacion de esofago,69958,91
ANDINA ART S.A.,433,5521,Dilatacion de esofago/ pilorica / colonica,69959,91
ANDINA ART S.A.,433,5524,Dilatacion endoscopica de estenosis de via biliar,69962,92
ANDINA ART S.A.,433,5525,Dilatacion endoscopica de la via biliar,69963,92
ANDINA ART S.A.,433,5526,Dilatacion pilorica por endoscopia,69964,91
ANDINA ART S.A.,433,5527,Dilatacion uretral,69965,89
ANDINA ART S.A.,433,5528,Dilatacion uretral por video,69966,90
ANDINA ART S.A.,433,5529,Dinamica renal (renograma isotopico),69967,90
ANDINA ART S.A.,433,5530,Discografia provocativa (dos o tres discos),69968,93
ANDINA ART S.A.,433,5531,Discografia provocativa (un disco),69969,92
ANDINA ART S.A.,433,5532,Discograma discal diagnostica,69970,94
ANDINA ART S.A.,433,5535,Diseccion quirurgica para linfadenografia,69971,90
ANDINA ART S.A.,433,5537,Diverticulo de Meckel por via convencional,69973,92
ANDINA ART S.A.,433,5538,Diverticulo de Meckel por videolaparoscopia,69974,92
ANDINA ART S.A.,433,5539,Diverticulo de esofago,69975,93
ANDINA ART S.A.,433,5601,Escision de diverticulo faringo-esofagico,70031,92
ANDINA ART S.A.,433,5001,"Abceso, Flemon, Drenaje",69540,89
ANDINA ART S.A.,433,5548,Drenaje de glandula y o saco lagrimal,69982,90
ANDINA ART S.A.,433,5549,Drenaje del septum,69983,90
ANDINA ART S.A.,433,5550,Drenaje del wirsung,69984,92
ANDINA ART S.A.,433,5551,Drenaje percutaneo de las vias biliares,69985,93
ANDINA ART S.A.,433,5553,Drenaje ventricular continuo,69987,91
ANDINA ART S.A.,433,5590,Epididimotomia y drenaje,70020,90
ANDINA ART S.A.,433,5891,Incision y drenaje de amigdalas o tejido peri-amigdalino,70286,90
ANDINA ART S.A.,433,5892,Incision y drenaje de glandula parotida o submaxilar,70287,90
ANDINA ART S.A.,433,5893,Incision y drenaje de la auricula,70288,90
ANDINA ART S.A.,433,5895,Incision y drenaje de lesion dentaria,70290,90
ANDINA ART S.A.,433,5897,Incision y drenaje de piso de la boca o mejilla,70292,90
ANDINA ART S.A.,433,5900,Incision y/o drenaje de tejido retro-faringeo por via oral,70295,90
ANDINA ART S.A.,433,6175,Pancreatectomia con exploracion y drenaje,70524,94
ANDINA ART S.A.,433,6250,Puncion / drenaje del Douglas,70595,89
ANDINA ART S.A.,433,7592,Pleurodesis quimica por tubo de drenaje,71053,90
ANDINA ART S.A.,433,6683,VEDA Video-esofago-gastro-duodenoscopia,69514,90
ANDINA ART S.A.,433,6684,Video-gastro-duodenoscopia con polipectomia,69515,91
ANDINA ART S.A.,433,5555,Duodenopancreatectomia,69989,95
ANDINA ART S.A.,433,5557,Ecocardiografia transtoracica o transesofagica intra-operatoria,69990,92
ANDINA ART S.A.,433,5558,Ecocardiograma transesofagico,69991,91
ANDINA ART S.A.,433,6256,Puncion ovarica guiada por ecografia (incluye ICSI),69489,91
ANDINA ART S.A.,433,5559,Ecografia de ojo,69992,90
ANDINA ART S.A.,433,5560,Ecografia trans-toracica o trans-esofagica intra-operatoria,69993,91
ANDINA ART S.A.,433,5562,Ectropion - Entropion,69441,90
ANDINA ART S.A.,433,5563,Electro-retinograma,69996,90
ANDINA ART S.A.,433,5647,Estudio electrofisiologico,70072,92
ANDINA ART S.A.,433,7525,Implante de electrodo espinal para estimulacion medular (trial),71022,95
ANDINA ART S.A.,433,5565,Emasculacion total con vaciamiento inguino-abdominal,69997,94
ANDINA ART S.A.,433,5566,Embarazo ectopico hemorragico,69998,93
ANDINA ART S.A.,433,5567,Embarazo ectopico no complicado,69999,91
ANDINA ART S.A.,433,5568,Embolectomia de arteria periferica,70000,92
ANDINA ART S.A.,433,5569,Embolectomia renal,70001,90
ANDINA ART S.A.,433,5570,Embolizacion de tumor cerebral por hemodinamia,70002,94
ANDINA ART S.A.,433,5571,Embolizacion de tumor extracraneal por via periferica,70003,92
ANDINA ART S.A.,433,5572,Embolizacion extra-craneal por via periferica,70004,93
ANDINA ART S.A.,433,5573,Embolizacion hepatica,70005,93
ANDINA ART S.A.,433,5575,Embolizacion por via periferica en hemodinamia,70007,91
ANDINA ART S.A.,433,8603,Embolizacion de vasos perifericos en hemodinamia,71190,92
ANDINA ART S.A.,433,5576,Encefalo-meningocele,70008,94
ANDINA ART S.A.,433,6050,Neumoencefalografia,70421,91
ANDINA ART S.A.,433,6686,"Videolaparoscopia diagnostica (incluye endometriosis, prueba de Cote)",69516,92
ANDINA ART S.A.,433,6714,Endometriosis por via convencional - laparotomia,69519,93
ANDINA ART S.A.,433,5577,Endometriosis tratamiento por videolaparoscopia,70009,94
ANDINA ART S.A.,433,8560,Tratamiento de endometriosis + histerectomia de cualquier causa,71148,95
ANDINA ART S.A.,433,8605,"Endometriosis, dos equipos quirurgicos",71192,98
ANDINA ART S.A.,433,5578,Endoprotesis vasculares perifericas en hemodinamia (no de aorta),70010,94
ANDINA ART S.A.,433,5881,Implante de endoprotesis en arterias o venas toracicas o abdominales,70278,98
ANDINA ART S.A.,433,6006,Maxilectomia radical por videoendoscopia,69472,93
ANDINA ART S.A.,433,6008,Maxilectomia simple por videoendoscopia,69473,92
ANDINA ART S.A.,433,5579,Endoscopia nasal diagnostica,70011,91
ANDINA ART S.A.,433,5618,Esfenoidectomia por video-endoscopia,70047,95
ANDINA ART S.A.,433,5650,Etmoidectomia por videoendoscopia,70075,93
ANDINA ART S.A.,433,5705,Extraccion de calculo por endoscopia,70125,91
ANDINA ART S.A.,433,6596,Tratamiento de ulceras y fistulas traqueoesofagicas por endoscopias,70905,91
ANDINA ART S.A.,433,7582,Endoscopia con Argon plasma,71044,92
ANDINA ART S.A.,433,8554,Somnoendoscopia,71144,91
ANDINA ART S.A.,433,8602,Eco-endoscopia,71189,93
ANDINA ART S.A.,433,5580,Enfermedad de Peyrone (plastica peneana),69442,93
ANDINA ART S.A.,433,5680,Extirpacion de aponeurosis palmar (enfermedad de Dupuytren),69446,92
ANDINA ART S.A.,433,5581,Enfermedad de Quervain,70012,91
ANDINA ART S.A.,433,5583,Enterolisis por videolaparoscopia,70013,93
ANDINA ART S.A.,433,5808,Enterolisis,70207,92
ANDINA ART S.A.,433,5584,Enterorrafia multiple (dos o mas),70014,93
ANDINA ART S.A.,433,5585,Enterorrafia simple,70015,92
ANDINA ART S.A.,433,7588,Enteroscopia alta,71050,93
ANDINA ART S.A.,433,7589,Enteroscopia baja,71051,93
ANDINA ART S.A.,433,7590,Enteroscopia mixta 100% mas 75%,71052,93
ANDINA ART S.A.,433,5586,Enterostomia temporaria o definitiva,70016,92
ANDINA ART S.A.,433,5587,Enucleacion ocular,70017,93
ANDINA ART S.A.,433,5588,Epicanto,70018,90
ANDINA ART S.A.,433,5589,Epididimectomia,70019,91
ANDINA ART S.A.,433,5591,Epidurograma,70021,95
ANDINA ART S.A.,433,5592,Epiduroplastia (incluye dosis de esteroides por cateter),70022,94
ANDINA ART S.A.,433,5593,Epiduroscopia,70023,95
ANDINA ART S.A.,433,5594,Epifisiolisis,70024,91
ANDINA ART S.A.,433,5596,Episiorrafia,70026,90
ANDINA ART S.A.,433,5597,Escapula alata,70027,93
ANDINA ART S.A.,433,6126,Operacion de hueso escapular,70480,91
ANDINA ART S.A.,433,6140,"Osteosintesis de clavicula, costilla o escapula",70494,92
ANDINA ART S.A.,433,5598,"Escara, reseccion con el paciente en decubito dorsal o lateral",70028,91
ANDINA ART S.A.,433,5599,"Escara, reseccion con el paciente en decubito ventral",70029,92
ANDINA ART S.A.,433,6382,Reseccion de escara con el paciente en decubito lateral o dorsal,70721,91
ANDINA ART S.A.,433,6383,Reseccion de escara con el paciente en decubito ventral,70722,92
ANDINA ART S.A.,433,5602,Escision de lesion conjuntival,70032,90
ANDINA ART S.A.,433,5603,"Escision de lesion de conductos linfaticos (linfangioma, higroma)",70033,92
ANDINA ART S.A.,433,5604,Escision de lesion local de conducto auditivo externo (CAE),70034,89
ANDINA ART S.A.,433,5605,Escision de lesion local de parpados,70035,90
ANDINA ART S.A.,433,5606,Escision de lesion localizada superficial de lengua,70036,90
ANDINA ART S.A.,433,5607,Escision de lesion primaria de encias mas vaciamiento cervical,70037,93
ANDINA ART S.A.,433,5608,Escision de polipo retrocoanal,70038,90
ANDINA ART S.A.,433,5609,Escision de tumor del cavum (rino-faringe),70039,93
ANDINA ART S.A.,433,5610,Escision de tumores endonasales por rinotomia lateral,70040,92
ANDINA ART S.A.,433,5611,Escision local de lesion de labio,70041,89
ANDINA ART S.A.,433,5613,Escision radical de glandula submaxilar,70043,92
ANDINA ART S.A.,433,5614,Escision radical de tumor de naso-faringe (cavum),70044,93
ANDINA ART S.A.,433,6129,Orbitotomia con escision de lesion de orbita,70484,91
ANDINA ART S.A.,433,5615,Esclerotomia,70045,91
ANDINA ART S.A.,433,5617,Escrotoplastia,70046,91
ANDINA ART S.A.,433,5619,Esfinteroplastia con colostomia,70048,92
ANDINA ART S.A.,433,5620,Esfinteroplastia tipo plicatura,70049,91
ANDINA ART S.A.,433,5621,Esfinterotomia - esfinterectomia,70050,89
ANDINA ART S.A.,433,5622,Esofago-gastrectomia,70051,98
ANDINA ART S.A.,433,5623,Esofagostomia,70052,92
ANDINA ART S.A.,433,6015,Megaesofago,70390,93
ANDINA ART S.A.,433,6190,Perforaciones de esofago,70539,93
ANDINA ART S.A.,433,6335,Reemplazo de esofago,70676,95
ANDINA ART S.A.,433,6384,Reseccion de esofago,70723,94
ANDINA ART S.A.,433,5624,Esofaguectomia laparoscopica,70053,98
ANDINA ART S.A.,433,5625,Esofaguectomia total,70054,95
ANDINA ART S.A.,433,5626,Espina bifida,70055,94
ANDINA ART S.A.,433,7519,Implante definitivo de cateter espinal para bomba intratecal de morfina,71018,98
ANDINA ART S.A.,433,5627,Esplenectomia electiva,70056,92
ANDINA ART S.A.,433,5628,Esplenectomia laparoscopica,70057,94
ANDINA ART S.A.,433,5629,Esplenectomia por rotura de bazo,70058,93
ANDINA ART S.A.,433,5630,Esplenectomia por toracotomia,70059,94
ANDINA ART S.A.,433,5631,Esplenectomia por videolaparoscopia,70060,94
ANDINA ART S.A.,433,5799,Gastrectomia total con o sin esplenectomia,70199,95
ANDINA ART S.A.,433,5632,Espleno-portografia,70061,91
ANDINA ART S.A.,433,5633,Esplenopancreatectomia corporo-caudal,70062,95
ANDINA ART S.A.,433,5634,Esqueletizacion del sistema venoso valvular o avalvular,70063,92
ANDINA ART S.A.,433,5635,Esquiascopias,70064,90
ANDINA ART S.A.,433,5636,Estafiloma,70065,90
ANDINA ART S.A.,433,5638,Estapedectomia,70067,93
ANDINA ART S.A.,433,5639,Estenosis traqueal sub-glotica,70068,92
ANDINA ART S.A.,433,5641,Estimulacion electrica transcutanea (EET): c/ 24 hs o fraccion,70069,90
ANDINA ART S.A.,433,5642,Estomatoplastia con injerto (inlcuye toma),70070,93
ANDINA ART S.A.,433,5645,Estrabismo bilateral,70071,94
ANDINA ART S.A.,433,8608,Estrabismo unilateral,71195,93
ANDINA ART S.A.,433,5648,Etmoidectomia endoscopica,70073,93
ANDINA ART S.A.,433,5649,Etmoidectomia interna,70074,92
ANDINA ART S.A.,433,5651,Evacuacion de hematoma extradural / subdural / intracerebral,70076,94
ANDINA ART S.A.,433,5652,Evacuacion por puncion de coleccion intra-cerebral o extra-cerebral,70077,93
ANDINA ART S.A.,433,5653,Eventracion,70078,92
ANDINA ART S.A.,433,8609,Eventracion + 5 cm/eventracion recidivada,71196,94
ANDINA ART S.A.,433,5655,Evisceracion ocular,70079,91
ANDINA ART S.A.,433,5656,Examen con lampara de hendidura,70080,90
ANDINA ART S.A.,433,5659,Excentracion del contenido orbitario con reseccion total del maxilar superior,70083,94
ANDINA ART S.A.,433,5660,Excentracion del contenido orbitario y/o peri-orbitario,70084,92
ANDINA ART S.A.,433,5663,Exeresis de tumor hepatico o metastasis (cada uno) por radiofrecuencia,69444,93
ANDINA ART S.A.,433,5661,Exeresis de ganglio centinela,70085,91
ANDINA ART S.A.,433,5662,Exeresis de neuroma de Morton (tumoracion dolorosa de los nervios del pie),70086,92
ANDINA ART S.A.,433,5757,Facofragmentacion y facoexeresis,70158,92
ANDINA ART S.A.,433,6447,Safenectomia interna unilateral con exeresis escalonada,70779,93
ANDINA ART S.A.,433,5664,Exoftalmia endocrina o de otras causas,70087,93
ANDINA ART S.A.,433,5710,Extraccion de implante mamario/ Extraccion de expansor mamario,69447,93
ANDINA ART S.A.,433,5665,Expansor de cuero cabelludo,70088,93
ANDINA ART S.A.,433,5666,Exploracion de hombro doloroso,70089,92
ANDINA ART S.A.,433,5668,Exploracion de arteria periferica,70090,92
ANDINA ART S.A.,433,5669,Exploracion de columna por via anterior,70091,93
ANDINA ART S.A.,433,5670,Exploracion de heridas en partes blandas,70092,91
ANDINA ART S.A.,433,5674,Exploracion del plexo cervico-braquial,70096,92
ANDINA ART S.A.,433,5675,Exploracion del plexo lumbo-sacro,70097,93
ANDINA ART S.A.,433,5766,Fistula biliar con exploracion de vias biliares,70166,93
ANDINA ART S.A.,433,6295,Re-exploracion de tiroides y/o paratiroides (ejemplo:post-sangrado),70638,91
ANDINA ART S.A.,433,5677,Extirpacion de angioma,70099,91
ANDINA ART S.A.,433,5682,Extirpacion de ganglion,70102,90
ANDINA ART S.A.,433,5683,Extirpacion de mas de 5 papilomas; excepto en cabeza y cuello,70103,90
ANDINA ART S.A.,433,5684,"Extirpacion de nevus (hasta 3), en cabeza y cuello",70104,90
ANDINA ART S.A.,433,5685,"Extirpacion de nevus (hasta 3), excepto en cabeza y cuello",70105,89
ANDINA ART S.A.,433,5686,Extirpacion de nevus (mas de 3); en cabeza y cuello,70106,91
ANDINA ART S.A.,433,5687,Extirpacion de nevus (mas de 3); excepto en cabeza y cuello,70107,90
ANDINA ART S.A.,433,5688,"Extirpacion de papilomas (hasta 5), excepto en cabeza y cuello",70108,89
ANDINA ART S.A.,433,5689,Extirpacion de polipos nasales,70109,91
ANDINA ART S.A.,433,5690,Extirpacion de quiste congenito tirogloso y similares,70110,91
ANDINA ART S.A.,433,5691,Extirpacion de quiste muscular,70111,90
ANDINA ART S.A.,433,5692,Extirpacion de quiste sebaceo en cabeza y/o cuello,70112,90
ANDINA ART S.A.,433,5693,"Extirpacion de quiste sebaceo, excepto en cabeza y cuello",70113,89
ANDINA ART S.A.,433,5694,Extirpacion de quiste tirogloso,70114,91
ANDINA ART S.A.,433,5695,Extirpacion de ranula,70115,90
ANDINA ART S.A.,433,5696,Extirpacion de tumor de partes blandas de miembro superior o inferior,70116,90
ANDINA ART S.A.,433,5697,Extirpacion de tumor osea mas reconstruccion,70117,93
ANDINA ART S.A.,433,5698,Extirpacion de tumor oseo,70118,92
ANDINA ART S.A.,433,5699,Extirpacion de tumor vesical por laparotomia,70119,92
ANDINA ART S.A.,433,5700,Extirpacion del coccix,70120,91
ANDINA ART S.A.,433,5701,Extirpacion dentaria,70121,90
ANDINA ART S.A.,433,5702,Extirpacion parcial de nariz,70122,90
ANDINA ART S.A.,433,5753,Extirpacion de tumor oseo (menos de 5 cm),70155,90
ANDINA ART S.A.,433,5993,Marsupializacion / extirpacion de glandula de Bartholino,70370,90
ANDINA ART S.A.,433,6244,Proctectomia (extirpacion del recto),70589,92
ANDINA ART S.A.,433,7602,Extirpacion de calculos endovesicales a cielo abierto,71061,93
ANDINA ART S.A.,433,7603,Extirpacion de calculos endovesicales por citoscopia,71062,94
ANDINA ART S.A.,433,6432,"Revision de protesis, solo su extraccion",69499,93
ANDINA ART S.A.,433,5703,Extraccion cruenta de calculos salivales,70123,90
ANDINA ART S.A.,433,5706,Extraccion de calculo por via endoscopica,70126,91
ANDINA ART S.A.,433,5708,Extraccion de cateter central / doble Y / tunelizado / similares,70128,90
ANDINA ART S.A.,433,5711,Extraccion de clavo intramedular,70129,92
ANDINA ART S.A.,433,5728,Extraccion de masas cristalinas,70130,91
ANDINA ART S.A.,433,5729,Extraccion de material de osteosintesis de columna,70131,93
ANDINA ART S.A.,433,5733,Extraccion de protesis de columna,70135,93
ANDINA ART S.A.,433,5734,Extraccion de protesis de rodilla (1 elemento),70136,92
ANDINA ART S.A.,433,5737,Extraccion de protesis total de rodilla,70139,93
ANDINA ART S.A.,433,5739,Extraccion de puntos de la conjuntiva,70141,90
ANDINA ART S.A.,433,5740,Extraccion de puntos de parpados,70142,90
ANDINA ART S.A.,433,5741,Extraccion de taponaje de loge prostatica,70143,90
ANDINA ART S.A.,433,5743,Extraccion de tutor externo,70145,90
ANDINA ART S.A.,433,5744,Extraccion dentaria (hasta 3 piezas),70146,91
ANDINA ART S.A.,433,5745,Extraccion dentaria (pieza unica),70148,90
ANDINA ART S.A.,433,5746,Extraccion dentaria de piezas multiples,70149,92
ANDINA ART S.A.,433,5748,Extraccion extra-capsular de cristalino,70150,92
ANDINA ART S.A.,433,5749,Extraccion intra-capsular de cristalino,70151,92
ANDINA ART S.A.,433,5750,Extraccion manual de placenta como unico procedimiento,70152,90
ANDINA ART S.A.,433,5751,Extracciones dentarias multiples,70153,92
ANDINA ART S.A.,433,6550,Toillete cardiaco post-quirurgico con o sin extraccion de alambres,70861,95
ANDINA ART S.A.,433,6711,Extraccion de implante mamario mas pexia,71000,94
ANDINA ART S.A.,433,7586,Extraccion de balon intragastrico,71048,92
ANDINA ART S.A.,433,8110,Extraccion de cateter de doble “J” (tipo pig-tail o similares),71080,90
ANDINA ART S.A.,433,8112,Extraccion de cateter de pig-tail,71082,90
ANDINA ART S.A.,433,5758,Faringoplastia,70159,93
ANDINA ART S.A.,433,5760,Fenestracion del conducto semicircular externo,70161,93
ANDINA ART S.A.,433,5761,Feocromocitoma,70162,95
ANDINA ART S.A.,433,7527,Feocromocitoma por video-laparoscopia,71024,98
ANDINA ART S.A.,433,6324,Reduccion cruenta de luxacion o fractura de columna sin fijacion,70666,93
ANDINA ART S.A.,433,6429,Revision de fijacion de columna,70764,98
ANDINA ART S.A.,433,5763,Fimosis / parafimosis / postioplastia,70163,91
ANDINA ART S.A.,433,5764,Fistula anal / fistulectomia / fistulotomia,70164,90
ANDINA ART S.A.,433,5765,Fistula arterio-venosa para hemodialisis,70165,92
ANDINA ART S.A.,433,5767,Fistula en columna,70167,93
ANDINA ART S.A.,433,5768,Fistula umbilical,70168,91
ANDINA ART S.A.,433,5770,Fistula vagino-perineal,70170,91
ANDINA ART S.A.,433,5771,Fistula vesico-parietal,70171,91
ANDINA ART S.A.,433,5772,Fistula vesico-rectal,70172,91
ANDINA ART S.A.,433,5773,Fistula vesico-ureteral,70173,91
ANDINA ART S.A.,433,5775,Fistulografia,70175,89
ANDINA ART S.A.,433,5776,Fisura anal,70176,90
ANDINA ART S.A.,433,5777,"Fisura congenita del esqueleto facial (Treacher Collins, etc.)",70177,95
ANDINA ART S.A.,433,5859,"Hipertelorismo, fisura facial media",70259,98
ANDINA ART S.A.,433,5939,"Laringotomia mediana, laringofisura, como unica operacion",70325,92
ANDINA ART S.A.,433,5778,Flebectomia segmentaria / varices residuales como unica operacion,70178,91
ANDINA ART S.A.,433,6591,Tratamiento con laser mas flebectomia segmentaria,70899,94
ANDINA ART S.A.,433,5779,Flebografia de miembros,70179,90
ANDINA ART S.A.,433,5780,Flemon de mano,70180,90
ANDINA ART S.A.,433,5781,Flemon de pared,70181,89
ANDINA ART S.A.,433,5782,Fondo de ojo,70182,90
ANDINA ART S.A.,433,5783,Formacion de vagina artificial,70183,95
ANDINA ART S.A.,433,6130,Oreja en asa y otras malformaciones,70485,91
ANDINA ART S.A.,433,5789,Fractura del peñasco (tratamiento quirurgico),69465,94
ANDINA ART S.A.,433,6137,"Osteosintesis (reduccion quirurgica) de fractura: carpo, tarso, humero, cubito, radio, clavicula, esternon, rotula, costilla, etc.",69481,92
ANDINA ART S.A.,433,5786,Fractura compleja de maxilares y huesos de la cara,70186,94
ANDINA ART S.A.,433,5787,Fractura compleja de orbita/ reduccion/ osteosintesis y/o injerto,70187,93
ANDINA ART S.A.,433,5788,Fractura de orbita y/o malar,70188,93
ANDINA ART S.A.,433,5790,"Fractura nasal asociada (naso-orbitaria, etc.)",70189,92
ANDINA ART S.A.,433,5791,Fractura simple,70190,90
ANDINA ART S.A.,433,5792,"Fractura simple de orbita, reduccion y osteosintesis",70191,91
ANDINA ART S.A.,433,5793,Fractura supracondilea de codo,70192,92
ANDINA ART S.A.,433,5966,Limpieza quirurgica de fractura expuesta (no de femur),70346,91
ANDINA ART S.A.,433,5967,Limpieza quirurgica de fractura expuesta de femur,70348,92
ANDINA ART S.A.,433,5968,Limpieza quirurgica de fractura expuesta de miembro superior,70349,91
ANDINA ART S.A.,433,6147,Osteosintesis de fractura de pelvis,70500,94
ANDINA ART S.A.,433,6148,Osteosintesis de fractura de platillo tibial,70501,93
ANDINA ART S.A.,433,6322,Reduccion cruenta de fractura de pelvis,70664,93
ANDINA ART S.A.,433,6326,Reduccion de fractura nasal,70668,90
ANDINA ART S.A.,433,6327,Reduccion de fractura o luxacion de coccix,70669,93
ANDINA ART S.A.,433,6333,Reduccion quirurgica / osteosintesis de fracturas en general,70674,92
ANDINA ART S.A.,433,8114,Reduccion incruenta de fracturas,71084,90
ANDINA ART S.A.,433,5794,Frenulotomia,70193,89
ANDINA ART S.A.,433,5795,Fulguracion corneal con o sin raspado,70194,90
ANDINA ART S.A.,433,5796,Fulguracion de neo de recto,70195,91
ANDINA ART S.A.,433,5797,Gastrectomia por videolaparoscopia,70196,95
ANDINA ART S.A.,433,5798,Gastrectomia subtotal,70198,94
ANDINA ART S.A.,433,5800,Gastrectomia total por toraco-laparotomia,70200,95
ANDINA ART S.A.,433,5802,Gastroquisis (tratamiento quirurgico),70202,95
ANDINA ART S.A.,433,6604,Tratamiento quirurgico de la gastroquisis,70909,95
ANDINA ART S.A.,433,5806,Gastrostomia percutanea,70205,91
ANDINA ART S.A.,433,5807,Gastrostomia por via endoscopica,70206,91
ANDINA ART S.A.,433,5809,Ginecomastia unilateral,69466,92
ANDINA ART S.A.,433,5810,Gingivectomia parcial por tumores,70209,91
ANDINA ART S.A.,433,5811,Gingivectomia total ampliada,70210,92
ANDINA ART S.A.,433,5812,Glosectomia subtotal,70211,93
ANDINA ART S.A.,433,6112,Operacion comando de lengua (glosectomia total),70466,95
ANDINA ART S.A.,433,5813,Glosoplastia,70212,90
ANDINA ART S.A.,433,5815,Gonioscopia,70214,90
ANDINA ART S.A.,433,5817,"Grandes quemados, injertos",70216,93
ANDINA ART S.A.,433,5818,Granuloma de traquea,70217,91
ANDINA ART S.A.,433,5819,Hallux valgus completo unilateral,70218,91
ANDINA ART S.A.,433,5820,Hematoma retroperitoneal,70219,93
ANDINA ART S.A.,433,6628,Tumor de pared (hematoma supra-infra aponeurotico),70932,91
ANDINA ART S.A.,433,8548,Reintervencion por sangrado y hematoma transfixiante,71138,94
ANDINA ART S.A.,433,5822,Hemi-paratiroidectomia,70220,92
ANDINA ART S.A.,433,5825,Hemihepatectomia,70223,95
ANDINA ART S.A.,433,5826,Hemitiroidectomia,70224,92
ANDINA ART S.A.,433,6024,Microsomia hemifacial / osteotomias e injertos oseos en mandibula,70396,93
ANDINA ART S.A.,433,6597,Tratamiento endoscopico de la hemorragia digestiva,70906,91
ANDINA ART S.A.,433,5828,Hemorroidectomia,70226,91
ANDINA ART S.A.,433,5829,Hepatectomia lobar derecha o izquierda,70227,95
ANDINA ART S.A.,433,5830,Herida de pared abdominal de mas de 20 cm,70228,91
ANDINA ART S.A.,433,5831,Herida de parpado,70229,90
ANDINA ART S.A.,433,5832,Herida de via lagrimal,70230,92
ANDINA ART S.A.,433,5833,Herida hasta aponeurosis de menos de 20 cm,70231,90
ANDINA ART S.A.,433,5834,Herida penetrante de ojo,70232,92
ANDINA ART S.A.,433,5835,Herida traumatica de higado,70233,93
ANDINA ART S.A.,433,5836,Heridas complejas de labio,70234,91
ANDINA ART S.A.,433,6495,Sutura de herida de cornea con prolapso de iris y o herida de cristalino,70823,92
ANDINA ART S.A.,433,6496,Sutura de herida simple de higado,70824,91
ANDINA ART S.A.,433,6502,Sutura simple de herida (mas de 10 cm); excepto en cabeza y cuello,70830,90
ANDINA ART S.A.,433,6503,Sutura simple de herida (menos de 10 cm); excepto en cabeza y cuello,70831,89
ANDINA ART S.A.,433,6504,Sutura simple de herida (menos de 5 cm) en cabeza y/o cuello,70832,90
ANDINA ART S.A.,433,6553,"Toillete quirurgico de herida, con o sin debridamiento",70864,90
ANDINA ART S.A.,433,5837,Hernia atascada,70235,92
